OBJECTID,name_cn,globe_中文名,gb_yq_20200624xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
1,中国,中国,215,中国,85119,21,4647,0,260.0420642247383,965.6285542020121
2,中非,中非,214,中非,3051,88,37,7,39.123866083047595,51.868558185838914
3,智利,智利,213,智利,250767,3804,4505,3,206.21721206455481,76.94303951148804
4,直布罗陀,直布罗陀,212,直布罗陀,176,0,0,0,0.013883779737298728,6.9753811538143086e-06
5,乍得,乍得,211,乍得,860,2,74,0,50.18828397262692,107.57261660981025
6,泽西岛,泽西岛,210,泽西岛,318,0,31,0,0.4680456816075591,0.010293215375997679
7,赞比亚,赞比亚,209,赞比亚,1477,47,18,7,44.99223003303979,63.45705186734672
8,越南,越南,208,越南,349,0,0,0,51.12959584202981,28.049825586585435
9,约旦,约旦,207,约旦,1047,5,9,0,16.44573457072088,8.174769097572032
10,英国,英国,206,英国,306214,921,42927,280,79.9903954045675,32.91943771178979
11,印度尼西亚,印度尼西亚,205,印度尼西亚,47896,1051,2535,35,332.8979396710687,150.2324304884161
12,印度,印度,204,印度,456183,15968,14476,465,131.09065847419114,259.7258814008479
13,意大利,意大利,203,意大利,238833,113,34675,18,62.443600103632996,33.47874191656079
14,以色列,以色列,202,以色列,21158,345,307,1,8.297262355484367,2.635821759653274
15,伊朗,伊朗,201,伊朗,209970,2445,9863,121,68.40164742880606,155.2754567198577
16,伊拉克,伊拉克,200,伊拉克,34502,1826,1251,84,30.660664906794505,41.789924641345294
17,也门,也门,199,也门,996,25,262,4,33.50044179970079,35.87496522122228
18,亚美尼亚,亚美尼亚,198,亚美尼亚,21717,711,386,14,9.904000073855858,3.665524679494062
19,牙买加,牙买加,197,牙买加,665,6,10,0,4.827981222792327,0.8247678758169521
20,叙利亚,叙利亚,196,叙利亚,231,12,7,0,20.62861988935827,18.55530574102352
21,匈牙利,匈牙利,195,匈牙利,4107,0,573,0,17.817278628285067,10.967678988804597
22,新西兰,新西兰,194,新西兰,1166,1,22,0,58.304165366366014,29.631206387203225
23,新喀里多尼亚,新喀里多尼亚,193,新喀里多尼亚,21,0,0,0,0.31538469417421466,0.004353520399718735
24,新加坡,新加坡,192,新加坡,42432,119,26,0,1.9553307336349741,0.25237370986662855
25,希腊,希腊,191,希腊,3302,15,190,0,58.47034243451079,12.92349564717751
26,西班牙,西班牙,190,西班牙,246752,248,28325,1,55.11884117590186,54.28034351151165
27,乌兹别克斯坦,乌兹别克斯坦,189,乌兹别克斯坦,6755,255,19,0,60.566623383728384,45.83407503762211
28,乌拉圭,乌拉圭,188,乌拉圭,882,6,25,0,16.94174796756671,17.708958502391425
